id,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
42740,1.15,0.95,0.325,14.41572075,5.37223025,3.6003865,4.3941725,11.29
42741,1.675,1.25,0.4375,37.42134,15.03940975,8.77417025,9.82310175,11.27
42742,1.5125,1.2125,0.4375,40.7382315,16.59863225,8.3064035,13.4660125,10.34
42743,1.375,1.0125,0.3875,26.988724,11.283101,5.14543425,7.7961125,9.59
42744,1.4375,1.125,0.3625,27.68328675,13.73533275,5.93922025,7.087375,9.9
42745,1.3875,1.15,0.45,29.8520235,12.0485375,6.2652395,9.07184,10.34
42746,1.2625,1.0,0.3125,17.70426275,7.55514175,3.33106625,5.8116475,9.28
42747,1.2875,0.9375,0.3125,17.19397175,8.51902475,3.7137845,5.953395,8.52
42748,1.5625,1.2375,0.4,34.5013415,17.8885345,5.8683465,9.63883,10.53
42749,1.55,1.2,0.4,35.4652245,16.953001,8.63242275,9.355335,10.51
42750,1.3125,0.9875,0.3125,18.10115575,8.00873375,4.01145425,4.9611625,9.27
42751,1.5,1.175,0.4125,32.81454625,14.18892475,7.07320025,8.9300925,10.93
42752,1.0,0.8125,0.25,9.695529,3.78465825,2.36718325,2.83495,10.16
42753,1.375,1.05,0.3625,20.93610575,9.1001895,4.20990075,7.144074,12.07
42754,1.25,0.9625,0.2875,17.463292,7.9095105,3.58621175,5.2446575,11.0
42755,1.3375,1.0875,0.375,28.973189,12.6155275,6.80388,7.7961125,8.53
42756,1.275,1.0,0.35,18.0586315,7.824462,4.53592,6.0951425,11.4
42757,1.6125,1.2625,0.4875,45.60017075,20.53921275,9.39785925,12.190285,10.136666666666668
42758,1.4125,1.1,0.4125,25.41532675,11.09882925,5.20213325,7.7961125,8.97
42759,1.225,0.9625,0.4125,19.3060095,8.8733935,3.61456125,6.27941425,10.43
42760,1.3375,1.0375,0.375,21.64484325,8.34892775,4.8477645,7.93786,13.54
42761,1.5375,1.175,0.375,29.256684,11.6516445,7.35669525,7.29999625,12.39
42762,1.3125,1.0,0.3125,18.4555245,8.788345,4.252425,5.5281525,9.1
42763,1.375,1.05,0.3625,27.8108595,12.0485375,4.77689075,9.4970825,10.73
42764,1.4,1.075,0.35,20.7234845,6.690482,5.1879585,7.2291225,9.88
42765,1.5625,1.2875,0.4375,38.20095125,15.77649675,7.087375,12.14776075,14.8
42766,1.1375,0.95,0.2875,12.82814875,5.10291,2.778251,3.4869885,7.73
42767,1.15,0.8875,0.325,12.984071,5.443104,2.99087225,3.685435,10.7
42768,1.55,1.275,0.4375,38.76794125,14.21727425,8.60407325,14.5999925,10.88
42769,1.3375,1.0,0.3875,20.8935815,9.99319875,5.10291,5.2446575,8.22
42770,1.4125,1.1125,0.35,27.51318975,9.62465525,6.13766675,8.221355,14.77
42771,1.375,1.075,0.35,20.41164,8.561549,4.72019175,6.9456275,10.93
42772,1.4125,1.125,0.425,25.69882175,9.695529,5.216308,8.221355,11.86
42773,1.2875,1.0375,0.375,24.607366,9.87980075,6.19436575,7.2291225,9.67
42774,1.45,1.0875,0.375,22.66542525,9.922325,5.23048275,6.6621325,8.66
42775,1.475,1.125,0.375,27.669112,10.149121,5.82582225,8.788345,12.18
42776,1.4125,1.125,0.3625,30.91512975,11.0846545,6.50621025,10.0640725,14.52
42777,1.4125,1.125,0.375,28.02348075,11.226402,6.3786375,8.7032965,11.91
42778,1.15,0.9375,0.3,13.39513875,5.443104,2.93417325,4.252425,8.89
42779,1.4125,1.15,0.425,30.63163475,13.99047825,6.8322295,8.7599955,10.17
42780,1.2625,0.9375,0.3,16.40018575,7.654365,3.27436725,4.309124,8.23
42781,1.3125,1.0,0.375,19.83047525,7.29999625,4.3374735,6.80388,11.36
42782,1.325,1.0625,0.3125,16.9246515,7.78193775,3.95475525,5.2446575,8.5
42783,1.625,1.2625,0.5125,47.003471,21.3471735,10.4042665,12.3320325,12.44
42784,1.625,1.275,0.4,38.42774725,17.53416575,8.8166945,10.942907,10.77
42785,1.5,1.1875,0.375,32.04910975,12.54465375,5.45727875,9.7805775,13.05
42786,1.55,1.2,0.3875,31.18445,13.834556,7.10154975,8.50485,10.73
42787,1.5875,1.2375,0.475,35.76289425,15.989118,9.695529,11.1980525,12.48
42788,1.55,1.175,0.4,28.67551925,12.48795475,6.76135575,7.93786,9.19
42789,1.6625,1.2875,0.4375,37.83240775,18.9091165,8.561549,10.0640725,10.77
42790,1.225,0.9875,0.325,16.37183625,6.81805475,3.7137845,4.9611625,8.92
42791,1.4375,1.125,0.3875,24.8058125,11.623295,5.54232725,7.2291225,9.15
42792,1.3125,1.025,0.3375,20.3265915,8.334753,4.91863825,6.23689,9.46
42793,1.7,1.3,0.5125,42.354153,18.24290325,11.15552825,11.509897,12.9
42794,1.5,1.2125,0.475,32.16250775,12.85649825,7.654365,9.4970825,11.55
42795,1.5625,1.2125,0.4125,33.04134225,13.53688625,7.427569,9.4970825,13.76
42796,1.475,1.125,0.375,30.63163475,12.1052365,5.62737575,8.788345,10.56
42797,1.3875,1.1,0.3375,26.01066625,11.8784405,5.79747275,7.2291225,9.65
42798,1.4875,1.15,0.4125,31.808139,15.03940975,6.690482,7.7961125,8.68
42799,1.4375,1.1375,0.3375,24.437269,12.48795475,5.17378375,6.19436575,8.96
42800,1.55,1.2125,0.475,38.11590275,13.154168,7.35669525,13.60776,15.21
42801,1.1375,0.875,0.3,14.75591475,6.0951425,3.01922175,4.1106775,9.53
42802,1.4375,1.125,0.3625,24.38057,11.49572225,4.479221,6.3786375,8.28
42803,1.475,1.25,0.3625,31.5529935,14.33067225,7.8528115,7.93786,11.66
42804,1.6,1.2875,0.4125,32.02076025,15.18115725,8.0229085,8.6465975,10.78
42805,1.7125,1.35,0.4625,47.513762,20.695135,10.90038275,13.4660125,10.28
42806,1.4,1.1,0.4125,26.988724,10.6310625,6.36446275,7.7961125,11.9
42807,1.4375,1.125,0.375,24.79163775,8.94426725,5.8683465,7.7961125,12.51
42808,1.3125,1.025,0.4,18.69649525,8.6465975,3.92640575,6.23689,10.41
42809,1.25,1.0,0.3125,19.17843675,9.17106325,3.912231,5.5281525,8.81
42810,1.575,1.225,0.4,31.70891575,13.93377925,9.48290775,8.788345,9.67
42811,1.45,1.1375,0.375,28.91649,13.6361095,6.917278,6.6621325,9.76
42812,1.3125,1.075,0.35,23.019794,10.149121,5.5848515,6.9456275,10.07
42813,1.275,0.9625,0.3125,18.71067,6.73300625,4.025629,5.386405,9.45
42814,1.2875,0.975,0.325,16.6411565,7.654365,3.96893,5.0745605,11.86
42815,1.675,1.2375,0.425,48.94541175,18.78154375,9.6104805,11.4815475,14.22
42816,1.45,1.175,0.4,28.576296,11.623295,6.293589,9.4970825,12.41
42817,1.5875,1.2375,0.4125,35.25260325,16.1308655,8.6465975,9.56795625,10.94
42818,1.4875,1.15,0.375,28.81726675,13.9196045,6.2652395,7.5126175,9.64
42819,1.6125,1.2625,0.4125,37.74735925,16.45688475,8.51902475,9.7805775,12.87
42820,1.225,1.0125,0.3125,19.57532975,8.32057825,4.09650275,5.386405,9.1
42821,1.275,1.0,0.3,18.71067,7.10154975,4.252425,4.9611625,8.47
42822,1.3,1.0,0.3125,17.70426275,7.10154975,3.35941575,4.9611625,9.62
42823,1.5625,1.2375,0.425,34.23202125,14.5432935,7.01650125,9.4970825,11.48
42824,1.5625,1.225,0.4125,31.2694985,13.9196045,7.41339425,8.6465975,9.63
42825,1.6125,1.2625,0.4,37.03862175,17.0097,8.3064035,10.0640725,10.77
42826,1.3,1.05,0.3625,19.09338825,8.15048125,4.025629,6.16601625,9.53
42827,1.3625,1.05,0.3375,21.27629975,8.46232575,4.1106775,6.23689,9.95
42828,1.6,1.2,0.4125,36.003865,17.10892325,7.427569,9.4970825,9.19
42829,1.4375,1.125,0.4375,31.14192575,10.67358675,6.23689,11.3398,13.15
42830,1.7625,1.375,0.4875,47.766187,21.24795025,9.2702865,11.1980525,12.31
42831,1.1875,0.9375,0.3125,14.47241975,5.91087075,3.89805625,4.819415,13.34
42832,1.525,1.2125,0.375,35.550273,16.48523425,9.22776225,9.355335,11.22
42833,1.3625,1.0375,0.3875,23.94115275,9.6104805,5.3580555,7.654365,9.64
42834,1.1875,0.95,0.3,15.762322,8.3064035,3.3168915,3.5436875,7.24
42835,1.5125,1.225,0.4,35.36600125,13.11164375,7.7394135,8.37727725,10.29
42836,1.4,1.1125,0.4,22.92057075,9.90815025,5.54232725,6.19436575,9.34
42837,1.7,1.3,0.4375,43.70075425,18.32795175,9.87980075,11.90679,13.0
42838,1.1875,0.9125,0.3125,14.118051,6.16601625,3.572037,3.86970675,8.69
42839,1.6875,1.3,0.5125,40.63900825,16.48523425,10.999606,11.056305,12.6
42840,1.575,1.225,0.375,32.16250775,13.947954,7.15824875,9.4970825,10.084166666666668
42841,1.2125,0.9625,0.3125,14.855138,5.54232725,2.99087225,4.139027,12.09
42842,1.75,1.4375,0.45,50.745605,23.926978,10.02154825,15.26620575,13.25
42843,1.1375,1.0375,0.3375,20.96445525,7.9095105,5.386405,6.9456275,10.16
42844,1.225,0.975,0.35,17.50581625,6.9456275,4.01145425,5.386405,10.41
42845,1.6,1.2625,0.4375,37.42134,19.94387325,7.64019025,9.4970825,10.99
42846,1.35,1.05,0.3625,23.99785175,9.63883,5.0745605,6.87475375,11.68
42847,1.575,1.1875,0.375,37.874932,19.731252,7.01650125,9.2135875,10.1
42848,1.575,1.2125,0.4375,35.81959325,14.81261375,8.43397625,9.922325,12.11
42849,1.6375,1.3625,0.525,47.513762,20.68096025,10.39009175,13.324265,9.96
42850,1.6625,1.2875,0.425,37.57726225,19.561155,8.164656,10.8578585,12.1
42851,1.325,1.0625,0.3,23.71435675,10.44679075,5.48562825,6.0951425,9.35
42852,1.6875,1.3875,0.4625,50.972401,23.91280325,10.2908685,11.1980525,12.81
42853,1.6,1.325,0.4875,39.349106,16.0741665,7.75358825,11.5949455,10.4
42854,1.6,1.2875,0.4,39.81687275,17.6617385,7.66853975,10.489315,9.67
42855,1.5,1.175,0.375,25.3728025,12.09106175,5.88252125,6.53455975,8.34
42856,1.2125,0.875,0.3125,13.53688625,5.1312595,3.24601775,3.96893,9.07
42857,1.4125,1.1,0.4,22.49532825,10.2341695,5.1312595,7.93786,10.3
42858,1.175,0.8875,0.3,14.628342,5.37223025,3.231843,4.3941725,11.08
42859,1.625,1.2625,0.4125,34.6147395,14.18892475,8.334753,9.922325,9.73
42860,1.375,1.05,0.425,21.375523,8.88756825,4.4508715,7.2291225,10.89
42861,1.65,1.275,0.4375,38.55532,17.78931125,8.1363065,9.7805775,9.48
42862,1.3,1.025,0.3,17.633389,7.86698625,4.082328,5.2446575,8.22
42863,1.4375,1.0875,0.3875,24.70658925,9.6104805,5.14543425,7.2291225,14.54
42864,1.4375,1.125,0.3375,22.94892025,10.149121,4.422522,6.23689,9.48
42865,1.4875,1.075,0.4125,30.900955,13.947954,8.43397625,8.788345,8.94
42866,1.6,1.275,0.4,37.194544,15.43630275,8.85921875,10.3475675,10.36
42867,1.2875,1.0375,0.325,21.659018,8.845044,5.556502,7.5126175,8.88
42868,1.6125,1.275,0.425,39.22153325,18.3421265,8.8166945,9.4970825,11.57
42869,1.5125,1.225,0.375,31.19862475,15.35125425,4.72019175,8.3631025,9.27
42870,1.4625,1.275,0.45,34.529691,18.1153305,6.8322295,8.50485,10.27
42871,1.275,1.0,0.35,18.6256215,7.9095105,3.33106625,6.1518415,9.76
42872,1.375,1.075,0.375,23.28911425,9.87980075,4.86193925,7.35669525,10.3
42873,1.75,1.4,0.4375,49.32813,17.7751365,10.6310625,12.6155275,11.7
42874,1.5875,1.25,0.4625,36.55668025,16.499409,8.3064035,10.0640725,10.58
42875,1.4625,1.225,0.4625,33.1972645,13.96212875,6.690482,9.4970825,12.79
42876,1.8,1.375,0.45,47.513762,18.257078,12.0485375,13.324265,11.5
42877,1.475,1.0875,0.375,27.91008275,12.82814875,5.8683465,7.72523875,9.42
42878,1.25,1.0,0.325,18.5122235,8.6465975,3.98310475,5.8116475,10.68
42879,1.425,1.1375,0.3875,27.952607,11.4815475,6.39281225,7.654365,14.53
42880,1.6375,1.3125,0.4375,38.42774725,16.44271,8.561549,11.169703,10.71
42881,1.4125,1.075,0.375,24.67823975,11.4815475,5.6699,6.80388,8.65
42882,1.625,1.2375,0.4,37.15201975,16.3576615,9.39785925,9.7805775,10.67
42883,1.2375,0.95,0.3125,16.7545545,6.73300625,3.9405805,5.386405,9.97
42884,1.1875,0.9375,0.3125,15.35125425,6.84640425,3.912231,4.9611625,9.14
42885,1.3125,1.0,0.2875,21.9708625,7.4559185,4.4508715,5.2446575,9.54
42886,1.6125,1.25,0.45,35.62114675,16.4710595,7.69688925,10.0640725,12.33
42887,1.525,1.2125,0.4,32.16250775,12.85649825,7.597666,9.7805775,14.29
42888,1.5375,1.175,0.3125,33.46658475,14.84096325,8.0229085,9.28446125,9.35
42889,1.6,1.275,0.4375,38.8104655,17.916884,9.68135425,12.88484775,11.24
42890,1.35,1.0625,0.325,22.92057075,9.48290775,4.6209685,6.23689,9.75
42891,1.425,1.1125,0.3625,25.4295015,10.2341695,4.819415,7.37087,11.83
42892,1.5,1.125,0.4125,26.54930675,10.6310625,5.273007,7.7961125,11.72
42893,1.4125,1.1375,0.35,24.437269,9.85145125,4.86193925,7.7961125,14.3
42894,1.175,0.95,0.3125,16.3576615,7.6260155,3.58621175,4.3941725,7.16
42895,1.575,1.225,0.3875,29.80949925,11.60912025,5.68407475,9.922325,11.61
42896,1.225,0.95,0.3375,18.313777,8.40562675,4.52174525,4.6776675,7.82
42897,1.5625,1.2875,0.45,33.26813825,14.911837,7.04485075,8.958442,9.35
42898,1.575,1.2125,0.4125,31.5529935,14.67086625,6.917278,8.6465975,10.57
42899,1.575,1.1125,0.4,30.1922175,13.02659525,6.123492,8.9300925,10.237
42900,1.1875,0.8875,0.3,14.81261375,6.08096775,3.24601775,4.32329875,8.51
42901,1.4375,1.1125,0.4125,26.6201805,12.68640125,5.4714535,7.597666,9.18
42902,1.1625,0.875,0.3,13.947954,5.37223025,2.9199985,4.53592,11.16
42903,1.3,1.0,0.3125,16.82542825,6.917278,3.07592075,4.53592,8.89
42904,1.425,1.125,0.375,26.988724,11.04213025,6.10931725,6.9456275,9.37
42905,1.525,1.15,0.3875,30.51823675,13.2959155,6.30776375,8.221355,10.06
42906,1.575,1.25,0.4125,31.6096925,13.50853675,7.7394135,8.6465975,10.46
42907,1.375,1.05,0.4,24.76328825,11.963489,6.56290925,7.2291225,8.64
42908,1.5625,1.2375,0.4125,35.02580725,16.3576615,7.6827145,9.7805775,10.85
42909,1.6375,1.2875,0.475,39.7743485,16.6411565,8.43397625,11.90679,12.45
42910,1.5375,1.15,0.375,31.31202275,14.72756525,5.6415505,7.2291225,9.42
42911,1.425,1.125,0.3375,26.988724,10.5176645,6.180191,7.93786,11.86
42912,1.675,1.3125,0.475,41.4753185,18.32795175,11.07047975,11.90679,10.93
42913,1.5,1.1875,0.45,31.62386725,14.4298955,6.7755305,8.68912175,9.33
42914,1.55,1.275,0.3875,37.0527965,14.50076925,8.17883075,11.89261525,11.75
42915,1.25,1.0125,0.3125,18.4555245,8.40562675,5.42892925,5.6699,8.68
42916,1.575,1.2,0.3875,32.6302745,13.380964,6.59125875,11.623295,12.44
42917,1.5875,1.25,0.4125,38.00250475,14.35902175,8.391452,14.35902175,11.78
42918,1.6125,1.275,0.475,44.43784125,17.6050395,10.4042665,13.04077,10.64
42919,1.3125,0.975,0.35,16.5844575,7.7961125,3.8271825,5.386405,12.91
42920,1.175,0.925,0.3375,15.5071765,6.293589,3.75630875,4.819415,8.145666666666665
42921,1.3125,1.0125,0.325,18.653971,9.2702865,4.09650275,4.932813,8.33
42922,1.425,1.1,0.3375,24.777463,9.70970375,4.97533725,7.37087,10.73
42923,1.475,1.1375,0.4125,28.689694,12.82814875,6.8889285,7.93786,10.95
42924,1.4625,1.15,0.35,27.1304715,12.34620725,5.45727875,8.9300925,8.65
42925,1.5,1.1375,0.375,28.689694,14.13222575,5.99591925,7.93786,9.83
42926,1.125,0.8375,0.3,10.19164525,3.912231,1.99863975,2.9766975,10.52
42927,1.325,1.05,0.325,20.638436,7.314171,4.8477645,6.3786375,12.46
42928,1.4,1.1125,0.4,24.87668625,11.679994,6.1518415,6.23689,8.89
42929,1.575,1.2125,0.425,30.8726055,10.77281,6.690482,9.76640275,13.57
42930,1.575,1.25,0.425,34.5013415,14.84096325,5.8683465,10.0640725,12.44
42931,1.4125,1.1,0.4,25.51455,10.70193625,6.2652395,7.087375,11.98
42932,1.3,0.975,0.3125,16.74037975,5.74077375,4.479221,5.386405,14.45
42933,1.525,1.225,0.375,32.95629375,14.04717725,7.01650125,8.9300925,11.0
42934,1.625,1.275,0.4375,37.1094955,15.478827,7.41339425,11.90679,14.35
42935,1.4125,1.075,0.3625,25.7696955,12.417081,5.6699,7.2291225,9.31
42936,1.625,1.275,0.4125,35.096681,12.47378,8.391452,11.056305,10.63
42937,1.5375,1.1875,0.4375,34.699788,17.10892325,7.49844275,8.83086925,10.68
42938,1.375,1.125,0.35,25.01843375,9.07184,5.25883225,7.37087,10.4
42939,1.55,1.225,0.475,33.40988575,12.3320325,7.98038425,9.7805775,14.89
42940,1.6125,1.3,0.4125,37.42134,16.4710595,6.90310325,11.7650425,11.36
42941,1.5625,1.175,0.4125,32.24755625,17.3215445,6.690482,7.654365,9.8
42942,1.55,1.2,0.3875,31.85066325,14.47241975,7.95203475,8.0796075,9.99
42943,1.3,1.0,0.3625,19.901349,7.087375,3.95475525,6.6621325,9.53
42944,1.5625,1.2125,0.45,35.3518265,14.18892475,8.80251975,11.056305,11.86
42945,1.2,0.925,0.3,15.195332,6.0951425,3.86970675,4.9611625,10.25
42946,1.3125,1.0,0.3875,26.52095725,10.73028575,5.6982495,7.654365,11.17
42947,1.5125,1.1625,0.3875,31.56716825,14.47241975,7.597666,7.7961125,10.07
42948,1.425,1.1375,0.3625,26.761928,12.47378,5.2446575,7.5126175,8.75
42949,1.175,0.875,0.3,13.8062065,5.54232725,3.6003865,4.3941725,8.3
42950,1.425,1.125,0.4,27.1871705,13.53688625,6.30776375,7.654365,9.31
42951,1.3,1.0375,0.4,18.80989325,7.10154975,3.8838815,8.221355,13.05
42952,1.375,1.125,0.375,26.69105425,10.262519,5.62737575,6.3786375,11.24
42953,1.45,1.125,0.375,27.9242575,10.70193625,6.67630725,7.7961125,11.53
42954,1.4375,1.125,0.375,24.323871,10.035723,5.3580555,7.7961125,9.73
42955,1.575,1.175,0.4875,35.777069,16.499409,8.1363065,10.0640725,11.79
42956,1.5125,1.15,0.4,31.90736225,15.762322,6.39281225,7.93786,9.933333333333334
42957,1.225,0.9875,0.2625,16.76872925,6.7188315,3.6003865,4.6776675,8.25
42958,1.4125,1.1,0.4,24.720764,11.94931425,6.917278,7.654365,11.71
42959,1.2625,1.0,0.3125,16.45688475,7.75358825,3.912231,4.9611625,8.77
42960,1.6375,1.275,0.4625,39.2073585,17.44911725,8.60407325,10.20582,10.0
42961,1.55,1.2,0.4125,31.00017825,13.9196045,6.84640425,10.0640725,11.14
42962,1.6875,1.3125,0.4875,45.74191825,19.63202875,9.99319875,12.757275,11.06
42963,1.475,1.1875,0.4,30.40483875,13.53688625,6.87475375,8.3631025,10.66
42964,1.45,1.125,0.4,32.13415825,10.9145575,6.1518415,7.087375,12.5
42965,1.4,1.075,0.425,28.02348075,12.0485375,6.25106475,10.6310625,13.34
42966,1.3625,1.075,0.3625,22.75047375,8.8733935,4.89028875,7.5126175,10.26
42967,1.7375,1.375,0.4375,47.86813075,16.96717575,11.5949455,13.891255,11.003333333333332
42968,1.5125,1.125,0.3625,32.375129,12.133586,6.3786375,8.7032965,14.19
42969,1.3,1.0125,0.4125,29.95124675,13.834556,7.767763,8.221355,9.98
42970,1.5375,1.1875,0.4,32.81454625,14.18892475,7.07320025,8.9300925,10.84
42971,1.3875,1.075,0.3625,22.97726975,8.94426725,4.77689075,6.80388,11.4
42972,1.325,1.0,0.45,22.66542525,9.48290775,5.48562825,6.80388,12.29
42973,1.5,1.225,0.35,29.66775175,14.16057525,6.19436575,7.93786,9.37
42974,1.475,1.1,0.375,25.684647,12.82814875,6.633783,6.6621325,9.11
42975,1.6875,1.3125,0.4375,44.9906565,20.9502805,10.9712565,11.90679,10.25
42976,1.2875,0.9625,0.35,16.68368075,6.7188315,3.33106625,4.53592,9.5
42977,1.5375,1.1875,0.375,32.1199835,15.52135125,6.59125875,7.7961125,9.155
42978,1.275,0.95,0.3,16.40018575,8.68912175,3.86970675,4.876114,8.17
42979,1.75,1.375,0.5,45.3592,18.38465075,9.22776225,13.62193475,10.62
42980,1.5375,1.1875,0.4375,35.93299125,17.10892325,8.20718025,10.0640725,11.15
42981,1.1875,0.9,0.2875,13.8062065,5.4147545,3.118445,3.6003865,9.55
42982,1.3125,1.0,0.3625,18.75319425,7.881161,3.64291075,6.23689,11.75
42983,1.4375,1.125,0.3125,27.54153925,11.8784405,5.68407475,7.2291225,9.38
42984,1.5625,1.225,0.475,37.37881575,15.2803805,7.1724235,11.1980525,11.27
42985,1.675,1.3,0.45,44.43784125,16.3009625,10.4042665,14.0330025,14.09
42986,1.3625,1.125,0.425,36.003865,16.386011,6.5487345,10.0640725,10.42
42987,1.4375,1.125,0.4625,33.38153625,11.38232425,9.015141,9.7805775,14.91
42988,1.2875,1.05,0.325,21.432222,8.85921875,3.6003865,7.5126175,11.88
42989,1.6375,1.325,0.45,40.1145425,13.11164375,8.34892775,12.190285,15.02
42990,1.6125,1.25,0.4375,38.00250475,17.59086475,8.03708325,9.7805775,10.46
42991,1.3,0.975,0.3,16.68368075,7.01650125,3.27436725,4.819415,8.86
42992,1.4125,1.1,0.35,24.67823975,11.5382465,4.422522,7.2291225,12.89
42993,1.425,1.125,0.3875,22.92057075,9.17106325,4.649318,6.23689,9.31
42994,1.5875,1.275,0.4375,36.3157095,17.8318355,8.2497045,10.489315,10.21
42995,1.7,1.3125,0.4375,50.4337605,21.8007655,10.2908685,11.623295,11.73
42996,1.375,1.1,0.4125,22.97726975,10.149121,6.05261825,6.9456275,11.33
42997,1.2375,0.95,0.3375,17.98775775,6.36446275,3.72795925,6.23689,13.06
42998,1.625,1.3125,0.475,47.513762,19.06503875,10.602713,12.45960525,10.72
42999,1.5875,1.2375,0.5,36.18347775,16.839603,8.2497045,13.11164375,12.33
43000,1.4125,1.0625,0.3125,22.736299,10.19164525,5.17378375,6.3786375,10.94
43001,1.4375,1.175,0.375,27.612413,12.99824575,5.556502,7.824462,9.91
43002,1.1875,0.875,0.275,12.7289255,4.706017,2.778251,3.685435,8.44
43003,1.3875,1.0875,0.4125,24.323871,12.7289255,4.706017,6.0951425,8.41
43004,1.625,1.3125,0.375,36.4291075,16.0174675,7.314171,9.07184,10.99
43005,1.4875,1.1375,0.3875,29.7386255,12.06271225,7.314171,8.50485,8.91
43006,1.5125,1.175,0.375,28.64716975,12.11941125,6.16601625,8.221355,10.3
43007,1.425,1.125,0.4125,26.308336,8.40562675,5.74077375,10.0640725,13.13
43008,1.475,1.2,0.3875,30.1922175,13.947954,4.91863825,8.391452,10.26
43009,1.5,1.1875,0.4375,30.83008125,14.0330025,7.89533575,9.82310175,9.09
43010,1.4625,1.1875,0.4,26.7902775,11.623295,5.99591925,7.93786,10.39
43011,1.7375,1.3125,0.525,44.4236665,18.86659225,9.73805325,12.82814875,11.23
43012,1.5125,1.1875,0.425,31.56716825,13.67863375,7.0023265,9.7805775,11.13
43013,1.625,1.3125,0.45,38.79629075,16.48523425,7.767763,11.056305,11.83
43014,1.2125,0.9375,0.35,16.91047675,6.87475375,3.4869885,5.216308,9.65
43015,1.5875,1.275,0.4125,35.19590425,16.74037975,8.68912175,10.3475675,11.39
43016,1.4375,1.0625,0.375,25.2027055,12.6722265,6.13766675,5.953395,10.396666666666668
43017,1.475,1.175,0.375,34.6147395,15.49300175,6.93145275,8.221355,11.44
43018,1.525,1.175,0.4375,28.803092,11.679994,6.1518415,9.07184,13.18
43019,1.5625,1.2375,0.375,33.849303,14.78426425,7.7394135,10.0640725,12.29
43020,1.4125,1.1125,0.4125,28.44872325,11.509897,6.36446275,9.07184,14.41
43021,1.3375,1.075,0.35,21.659018,9.82310175,5.3580555,6.16601625,8.4
43022,1.45,1.0875,0.3375,25.0326085,10.24834425,5.8683465,7.7961125,10.61
43023,1.4625,1.1875,0.4,29.41260625,11.75086775,6.13766675,8.50485,12.44
43024,1.6125,1.2625,0.425,40.61065875,19.391058,8.731646,9.525432,9.04
43025,1.5625,1.15,0.4875,36.1456125,16.57028275,8.107957,9.63883,10.81
43026,1.6,1.2,0.4,39.7743485,18.10115575,8.29222875,10.3475675,9.85
43027,1.2375,0.9375,0.375,16.9246515,7.41339425,3.8271825,4.32329875,8.81
43028,1.375,1.0875,0.3625,20.28406725,7.83863675,4.9044635,6.2085405,10.4
43029,1.7,1.35,0.5,49.8100715,23.43086175,11.8217415,13.0691195,10.99
43030,1.3,1.0375,0.325,19.83047525,8.164656,3.7704835,5.5281525,10.04
43031,1.425,1.1,0.3625,24.607366,10.47514025,5.48562825,7.7961125,10.07
43032,1.4875,1.1875,0.4,29.9654215,12.246984,6.08096775,8.0796075,10.27
43033,1.5625,1.2625,0.3875,31.62386725,15.989118,6.78970525,8.6465975,11.26
43034,1.4375,1.125,0.4,24.2955215,10.47514025,4.422522,7.7961125,10.76
43035,1.3,1.0125,0.35,21.772416,7.3992195,5.23048275,7.654365,12.04
43036,1.4625,1.15,0.4,26.535132,11.8784405,5.08873525,7.93786,8.33
43037,1.3875,1.075,0.3625,25.7129965,10.432616,5.8683465,7.37087,10.133333333333333
43038,1.525,1.2125,0.4625,35.9755155,15.35125425,8.57572375,11.55242125,12.78
43039,1.2125,0.9375,0.325,16.68368075,6.5487345,3.4869885,5.10291,9.62
43040,1.175,0.925,0.325,15.37960375,6.293589,4.252425,5.00368675,9.834666666666667
43041,1.45,1.125,0.35,27.08794725,15.94659375,6.3786375,7.5126175,9.11
43042,1.4625,1.125,0.375,28.22192725,14.5432935,6.05261825,7.2291225,9.99
43043,1.4,1.125,0.4,26.988724,10.489315,6.7755305,7.7961125,13.75
43044,1.6125,1.25,0.4125,29.596878,12.47378,7.597666,9.922325,11.13
43045,1.3,1.075,0.4125,25.51455,9.99319875,4.89028875,8.0796075,12.51
43046,1.4125,1.2125,0.4,27.76833525,11.94931425,7.01650125,8.9300925,10.31
43047,1.475,1.175,0.3875,26.69105425,11.453198,6.406987,7.2291225,9.521
43048,1.4,1.1125,0.375,24.79163775,11.793392,5.40057975,7.030676,8.45
43049,1.4125,1.075,0.4,24.720764,8.83086925,6.36446275,7.7961125,11.06
43050,1.2125,0.925,0.3125,15.12445825,6.13766675,3.92640575,4.1106775,7.73
43051,1.6625,1.2875,0.4,36.5425055,17.42076775,7.1724235,10.39009175,9.768333333333333
43052,1.55,1.225,0.4375,38.76794125,16.612807,7.654365,10.0640725,10.51
43053,1.45,1.075,0.3625,23.23241525,10.489315,5.03203625,6.7755305,9.9
43054,1.675,1.3125,0.4125,37.37881575,20.1564945,8.3631025,9.355335,10.04
43055,1.4375,1.175,0.4375,26.01066625,10.95708175,6.36446275,8.0796075,11.02
43056,1.5125,1.175,0.3875,33.46658475,18.427175,5.82582225,8.3064035,10.06
43057,1.2125,0.925,0.3125,15.74814725,7.04485075,3.81300775,4.6776675,10.28
43058,1.425,1.1375,0.35,26.818627,12.34620725,5.85417175,8.221355,10.22
43059,1.575,1.275,0.475,36.173962,16.76872925,7.98038425,9.922325,9.19
43060,1.575,1.225,0.4,30.51823675,15.4504775,6.22271525,8.9300925,8.67
